Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal
D,30,301,1,240,53,40,100
D,30,301,2,240,53,40,100
D,30,301,3,240,53,40,100
D,30,301,4,240,53,66,100
D,30,302,1,120,110,117,2500
D,30,302,2,120,110,117,2100
D,30,303,1,240,53,40,100
D,30,303,2,240,53,40,100
D,30,303,3,240,53,40,100
D,30,303,4,240,53,66,100
D,30,304,1,120,110,117,2500
D,30,304,2,120,110,117,2100
D,30,305,1,240,53,40,100
D,30,305,2,240,53,40,100
D,30,305,3,240,53,40,100
D,30,305,4,240,53,66,100
D,30,306,1,120,110,117,2500
D,30,306,2,120,110,117,2100
D,30,307,1,240,53,40,100
D,30,307,2,240,53,40,100
D,30,307,3,240,53,40,100
D,30,307,4,240,53,66,100
D,30,309,1,240,53,40,100
D,30,309,2,240,53,40,100
D,30,309,3,240,53,40,100
D,30,309,4,240,53,66,100
D,30,311,1,240,53,40,100
D,30,311,2,240,53,40,100
D,30,311,3,240,53,40,100
D,30,311,4,240,53,66,100
D,30,401,1,240,53,40,100
D,30,401,2,240,53,40,100
D,30,401,3,240,53,40,100
D,30,401,4,240,53,66,100
D,30,402,1,120,110,117,2500
D,30,403,1,240,53,40,100
D,30,403,2,240,53,40,100
D,30,403,3,240,53,40,100
D,30,403,4,240,53,66,100
D,30,404,1,120,110,117,2500
D,30,404,2,120,110,117,2100
D,30,405,1,240,53,40,100
D,30,405,2,240,53,40,100
D,30,405,3,240,53,40,100
D,30,405,4,240,53,66,100
D,30,406,1,120,110,117,2500
D,30,406,2,120,110,117,2100
D,30,407,1,240,53,40,100
D,30,407,2,240,53,40,100
D,30,407,3,240,53,40,100
D,30,407,4,240,53,66,100
D,30,409,1,240,53,40,100
D,30,409,2,240,53,40,100
D,30,409,3,240,53,40,100
D,30,409,4,240,53,66,100
D,30,411,1,240,53,40,100
D,30,411,2,240,53,40,100
D,30,411,3,240,53,40,100
D,30,411,4,240,53,66,100
D,30,501,1,240,53,40,100
D,30,501,2,240,53,40,100
D,30,501,3,240,53,40,100
D,30,501,4,240,53,66,100
D,30,502,1,120,110,117,2500
D,30,502,2,120,110,117,2100
D,30,503,1,240,53,40,100
D,30,503,2,240,53,40,100
D,30,503,3,240,53,40,100
D,30,503,4,240,53,66,100
D,30,504,1,120,110,117,2500
D,30,504,2,120,110,117,2100
D,30,505,1,240,53,40,100
D,30,505,2,240,53,40,100
D,30,505,3,240,53,40,100
D,30,505,4,240,53,66,100
D,30,506,1,120,110,117,2500
D,30,506,2,120,110,117,2100
D,30,507,1,240,53,40,100
D,30,507,2,240,53,40,100
D,30,507,3,240,53,40,100
D,30,507,4,240,53,66,100
D,30,509,1,240,53,40,100
D,30,509,2,240,53,40,100
D,30,509,3,240,53,40,100
D,30,509,4,240,53,66,100
D,30,511,1,240,53,40,100
D,30,511,2,240,53,40,100
D,30,511,3,240,53,40,100
D,30,511,4,240,53,66,100
D,30,601,1,120,110,117,2500
D,30,601,2,120,110,117,2100
D,30,602,1,120,110,117,2500
D,30,602,2,120,110,117,2100
D,30,603,1,120,110,117,2500
D,30,603,2,120,110,117,2100
D,30,604,1,120,110,117,2500
D,30,604,2,120,110,117,2100
D,30,606,1,120,110,117,2500
D,30,606,2,120,110,117,2100
D,30,701,1,240,53,40,100
D,30,701,2,240,53,40,100
D,30,701,3,240,53,40,100
D,30,701,4,240,53,66,100
D,30,702,1,120,110,117,2500
D,30,702,2,120,110,117,2100
D,30,703,1,240,53,40,100
D,30,703,2,240,53,40,100
D,30,703,3,240,53,40,100
D,30,703,4,240,53,66,100
D,30,704,1,120,110,117,2500
D,30,704,2,120,110,117,2100
D,30,705,1,240,53,40,100
D,30,705,2,240,53,40,100
D,30,705,3,240,53,40,100
D,30,705,4,240,53,66,100
D,30,706,1,120,110,117,2500
D,30,706,2,120,110,117,2100
D,30,707,1,240,53,40,100
D,30,707,2,240,53,40,100
D,30,707,3,240,53,40,100
D,30,707,4,240,53,66,100
D,30,709,1,240,53,40,100
D,30,709,2,240,53,40,100
D,30,709,3,240,53,40,100
D,30,709,4,240,53,66,100
D,30,711,1,240,53,40,100
D,30,711,2,240,53,40,100
D,30,711,3,240,53,40,100
D,30,711,4,240,53,66,100
D,30,801,2,240,53,40,100
D,30,801,3,240,53,40,100
D,30,801,4,240,53,66,100
D,30,802,1,120,110,117,2500
D,30,802,2,120,110,117,2100
D,30,803,1,240,53,40,100
D,30,803,2,240,53,40,100
D,30,803,3,240,53,40,100
D,30,803,4,240,53,66,100
D,30,804,1,120,110,117,2500
D,30,804,2,120,110,117,2100
D,30,805,1,240,53,40,100
D,30,805,2,240,53,40,100
D,30,805,3,240,53,40,100
D,30,805,4,240,53,66,100
D,30,806,1,120,110,117,2500
D,30,806,2,120,110,117,2100
D,30,807,1,240,53,40,100
D,30,807,2,240,53,40,100
D,30,807,3,240,53,40,100
D,30,807,4,240,53,66,100
D,30,809,1,240,53,40,100
D,30,809,2,240,53,40,100
D,30,809,3,240,53,40,100
D,30,809,4,240,53,66,100
D,30,811,1,240,53,40,100
D,30,811,2,240,53,40,100
D,30,811,3,240,53,40,100
D,30,811,4,240,53,66,100
D,30,901,1,240,53,40,100
D,30,901,2,240,53,40,100
D,30,901,3,240,53,40,100
D,30,901,4,240,53,66,100
D,30,902,1,120,110,117,2500
D,30,902,2,120,110,117,2100
D,30,903,1,240,53,40,100
D,30,903,2,240,53,40,100
D,30,903,3,240,53,40,100
D,30,903,4,240,53,66,100
D,30,904,1,120,110,117,2500
D,30,904,2,120,110,117,2100
D,30,905,1,240,53,40,100
D,30,905,2,240,53,40,100
D,30,905,3,240,53,40,100
D,30,905,4,240,53,66,100
D,30,906,1,120,110,117,2500
D,30,906,2,120,110,117,2100
D,30,907,1,240,53,40,100
D,30,907,2,240,53,40,100
D,30,907,3,240,53,40,100
D,30,907,4,240,53,66,100
D,30,909,1,240,53,40,100
D,30,909,2,240,53,40,100
D,30,909,3,240,53,40,100
D,30,909,4,240,53,66,100
D,30,911,1,240,53,40,100
D,30,911,3,240,53,40,100
D,30,911,4,240,53,66,100
D,30,1001,1,240,53,40,100
D,30,1001,2,240,53,40,100
D,30,1001,4,240,53,66,100
D,30,1003,1,240,53,40,100
D,30,1003,2,240,53,40,100
D,30,1003,3,240,53,40,100
D,30,1003,4,240,53,66,100
D,30,1005,1,240,53,40,100
D,30,1005,2,240,53,40,100
D,30,1005,3,240,53,40,100
D,30,1005,4,240,53,66,100
D,30,1007,1,240,53,40,100
D,30,1007,2,240,53,40,100
D,30,1007,3,240,53,40,100
D,30,1007,4,240,53,66,100
D,30,1009,1,240,53,40,100
D,30,1009,2,240,53,40,100
D,30,1009,3,240,53,40,100
D,30,1009,4,240,53,66,100
D,30,1011,1,240,53,40,100
D,30,1011,2,240,53,40,100
D,30,1011,3,240,53,40,100
D,30,1011,4,240,53,66,100
D,30,1101,1,240,53,40,100
D,30,1101,2,240,53,40,100
D,30,1101,3,240,53,40,100
D,30,1101,4,240,53,66,100
D,30,1103,1,240,53,40,100
D,30,1103,2,240,53,40,100
D,30,1103,3,240,53,40,100
D,30,1103,4,240,53,66,100
D,30,1105,1,240,53,40,100
D,30,1105,2,240,53,40,100
D,30,1105,3,240,53,40,100
D,30,1105,4,240,53,66,100
D,30,1107,1,240,53,40,100
D,30,1107,2,240,53,40,100
D,30,1107,3,240,53,40,100
D,30,1107,4,240,53,66,100
D,30,1109,1,240,53,40,100
D,30,1109,2,240,53,40,100
D,30,1109,3,240,53,40,100
D,30,1109,4,240,53,66,100
D,30,1111,1,240,53,40,100
D,30,1111,2,240,53,40,100
D,30,1111,3,240,53,40,100
D,30,1111,4,240,53,66,100
D,30,1301,1,240,53,40,100
D,30,1301,2,240,53,40,100
D,30,1301,3,240,53,40,100
D,30,1301,4,240,53,66,100
D,30,1303,1,240,53,40,100
D,30,1303,2,240,53,40,100
D,30,1303,3,240,53,40,100
D,30,1303,4,240,53,66,100
D,30,1305,1,240,53,40,100
D,30,1305,2,240,53,40,100
D,30,1305,3,240,53,40,100
D,30,1305,4,240,53,66,100
D,30,1307,1,240,53,40,100
D,30,1307,2,240,53,40,100
D,30,1307,3,240,53,40,100
D,30,1307,4,240,53,66,100
D,30,1309,1,240,53,40,100
D,30,1309,2,240,53,40,100
D,30,1309,3,240,53,40,100
D,30,1311,1,240,53,40,100
D,30,1311,2,240,53,40,100
D,30,1311,3,240,53,40,100
D,30,1311,4,240,53,66,100
D,30,1401,1,240,53,40,100
D,30,1401,2,240,53,40,100
D,30,1401,3,240,53,40,100
D,30,1401,4,240,53,66,100
D,30,1402,1,120,110,117,2500
D,30,1402,2,120,110,117,2100
D,30,1403,1,240,53,40,100
D,30,1403,2,240,53,40,100
D,30,1403,3,240,53,40,100
D,30,1403,4,240,53,66,100
D,30,1404,1,120,110,117,2500
D,30,1404,2,120,110,117,2100
D,30,1405,1,240,53,40,100
D,30,1405,2,240,53,40,100
D,30,1405,3,240,53,40,100
D,30,1405,4,240,53,66,100
D,30,1406,1,120,110,117,2500
D,30,1406,2,120,110,117,2100
D,30,1407,1,240,53,40,100
D,30,1407,2,240,53,40,100
D,30,1407,3,240,53,40,100
D,30,1407,4,240,53,66,100
D,30,1409,1,240,53,40,100
D,30,1409,2,240,53,40,100
D,30,1409,3,240,53,40,100
D,30,1409,4,240,53,66,100
D,30,1411,1,240,53,40,100
D,30,1411,2,240,53,40,100
D,30,1411,3,240,53,40,100
D,30,1411,4,240,53,66,100
D,30,1501,1,240,53,40,100
D,30,1501,2,240,53,40,100
D,30,1501,3,240,53,40,100
D,30,1501,4,240,53,66,100
D,30,1502,1,120,110,117,2500
D,30,1502,2,120,110,117,2100
D,30,1503,1,240,53,40,100
D,30,1503,2,240,53,40,100
D,30,1503,3,240,53,40,100
D,30,1503,4,240,53,66,100
D,30,1504,1,120,110,117,2500
D,30,1504,2,120,110,117,2100
D,30,1505,1,240,53,40,100
D,30,1505,2,240,53,40,100
D,30,1505,3,240,53,40,100
D,30,1505,4,240,53,66,100
D,30,1506,2,120,110,117,2100
D,30,1507,1,240,53,40,100
D,30,1507,2,240,53,40,100
D,30,1507,3,240,53,40,100
D,30,1507,4,240,53,66,100
D,30,1509,1,240,53,40,100
D,30,1509,2,240,53,40,100
D,30,1509,3,240,53,40,0
D,30,1509,4,240,53,66,100
D,30,1511,1,240,53,40,100
D,30,1511,2,240,53,40,100
D,30,1511,3,240,53,40,100
D,30,1511,4,240,53,66,100
D,30,1601,1,240,53,40,100
D,30,1601,2,240,53,40,100
D,30,1601,3,240,53,40,100
D,30,1601,4,240,53,66,100
D,30,1602,1,120,110,117,2500
D,30,1602,2,120,110,117,2100
D,30,1603,1,240,53,40,100
D,30,1603,2,240,53,40,100
D,30,1603,3,240,53,40,100
D,30,1603,4,240,53,66,100
D,30,1604,1,120,110,117,2500
D,30,1604,2,120,110,117,2100
D,30,1605,1,240,53,40,100
D,30,1605,2,240,53,40,100
D,30,1605,3,240,53,40,100
D,30,1605,4,240,53,66,100
D,30,1606,1,120,110,117,2500
D,30,1606,2,120,110,117,2100
D,30,1607,1,240,53,40,100
D,30,1607,2,240,53,40,100
D,30,1607,3,240,53,40,100
D,30,1607,4,240,53,66,100
D,30,1609,1,240,53,40,100
D,30,1609,2,240,53,40,100
D,30,1609,3,240,53,40,100
D,30,1609,4,240,53,66,100
D,30,1611,1,240,53,40,100
D,30,1611,2,240,53,40,100
D,30,1611,3,240,53,40,100
D,30,1611,4,240,53,66,100
D,30,1701,1,240,53,40,100
D,30,1701,2,240,53,40,100
D,30,1701,3,240,53,40,100
D,30,1701,4,240,53,66,100
D,30,1702,1,120,110,117,2500
D,30,1702,2,120,110,117,2100
D,30,1703,1,240,53,40,100
D,30,1703,2,240,53,40,100
D,30,1703,3,240,53,40,100
D,30,1703,4,240,53,66,100
D,30,1704,1,120,110,117,2500
D,30,1704,2,120,110,117,2100
D,30,1705,1,240,53,40,100
D,30,1705,2,240,53,40,100
D,30,1705,3,240,53,40,100
D,30,1705,4,240,53,66,100
D,30,1706,1,120,110,117,2500
D,30,1706,2,120,110,117,2100
D,30,1707,1,240,53,40,100
D,30,1707,2,240,53,40,100
D,30,1707,3,240,53,40,100
D,30,1707,4,240,53,66,100
D,30,1709,1,240,53,40,100
D,30,1709,2,240,53,40,100
D,30,1709,3,240,53,40,100
D,30,1709,4,240,53,66,100
D,30,1711,1,240,53,40,100
D,30,1711,2,240,53,40,100
D,30,1711,3,240,53,40,100
D,30,1711,4,240,53,66,100
D,30,1801,1,240,53,40,100
D,30,1801,2,240,53,40,100
D,30,1801,3,240,53,40,100
D,30,1801,4,240,53,66,100
D,30,1802,1,120,110,117,2500
D,30,1802,2,120,110,117,2100
D,30,1803,1,240,53,40,100
D,30,1803,2,240,53,40,100
D,30,1803,3,240,53,40,100
D,30,1803,4,240,53,66,100
D,30,1804,1,120,110,117,2500
D,30,1804,2,120,110,117,2100
D,30,1805,1,240,53,40,100
D,30,1805,2,240,53,40,100
D,30,1805,3,240,53,40,100
D,30,1805,4,240,53,66,100
D,30,1806,1,120,110,117,2500
D,30,1806,2,120,110,117,2100
D,30,1807,1,240,53,40,100
D,30,1807,2,240,53,40,100
D,30,1807,3,240,53,40,100
D,30,1807,4,240,53,66,100
D,30,1809,1,240,53,40,100
D,30,1809,2,240,53,40,100
D,30,1809,3,240,53,40,100
D,30,1809,4,240,53,66,100
D,30,1811,1,240,53,40,100
D,30,1811,2,240,53,40,100
D,30,1811,4,240,53,66,100
D,30,1901,1,240,53,40,100
D,30,1901,2,240,53,40,100
D,30,1901,3,240,53,40,100
D,30,1901,4,240,53,66,100
D,30,1902,1,120,110,117,2500
D,30,1902,2,120,110,117,2100
D,30,1903,1,240,53,40,100
D,30,1903,2,240,53,40,100
D,30,1903,3,240,53,40,100
D,30,1903,4,240,53,66,100
D,30,1904,1,120,110,117,2500
D,30,1904,2,120,110,117,2100
D,30,1905,1,240,53,40,100
D,30,1905,2,240,53,40,100
D,30,1905,3,240,53,40,100
D,30,1905,4,240,53,66,100
D,30,1906,1,120,110,117,2500
D,30,1906,2,120,110,117,2100
D,30,1907,1,240,53,40,100
D,30,1907,2,240,53,40,100
D,30,1907,3,240,53,40,100
D,30,1907,4,240,53,66,100
D,30,1909,1,240,53,40,100
D,30,1909,2,240,53,40,100
D,30,1909,4,240,53,66,100
D,30,1911,1,240,53,40,100
D,30,1911,2,240,53,40,100
D,30,1911,3,240,53,40,100
D,30,1911,4,240,53,66,100
D,30,2001,1,240,53,40,100
D,30,2001,2,240,53,40,100
D,30,2001,3,240,53,40,100
D,30,2001,4,240,53,66,100
D,30,2002,1,120,110,117,2500
D,30,2002,2,120,110,117,2100
D,30,2003,1,240,53,40,100
D,30,2003,2,240,53,40,100
D,30,2003,3,240,53,40,100
D,30,2003,4,240,53,66,100
D,30,2004,1,120,110,117,2500
D,30,2004,2,120,110,117,2100
D,30,2005,1,240,53,40,100
D,30,2005,2,240,53,40,100
D,30,2005,3,240,53,40,100
D,30,2005,4,240,53,66,100
D,30,2006,1,120,110,117,2500
D,30,2006,2,120,110,117,2100
D,30,2007,1,240,53,40,100
D,30,2007,3,240,53,40,100
D,30,2007,4,240,53,66,100
D,30,2009,1,240,53,40,100
D,30,2009,2,240,53,40,100
D,30,2009,3,240,53,40,100
D,30,2009,4,240,53,66,100
D,30,2011,1,240,53,40,100
D,30,2011,2,240,53,40,100
D,30,2011,3,240,53,40,100
D,30,2011,4,240,53,66,100
D,30,2101,1,120,110,117,2500
D,30,2101,2,120,110,117,2100
D,30,2102,1,120,110,117,2500
D,30,2102,2,120,110,117,2100
D,30,2103,1,120,110,117,2500
D,30,2103,2,120,110,117,2100
D,30,2104,1,120,110,117,2500
D,30,2104,2,120,110,117,2100
D,30,2106,1,120,110,117,2500
D,30,2106,2,120,110,117,2100
D,30,2201,1,240,53,40,100
D,30,2201,2,240,53,40,100
D,30,2201,3,240,53,40,100
D,30,2201,4,240,53,66,100
D,30,2202,1,120,110,117,2500
D,30,2202,2,120,110,117,2100
D,30,2203,1,240,53,40,100
D,30,2203,2,240,53,40,100
D,30,2203,3,240,53,40,100
D,30,2203,4,240,53,66,100
D,30,2204,1,120,110,117,2500
D,30,2204,2,120,110,117,2100
D,30,2205,1,240,53,40,100
D,30,2205,2,240,53,40,100
D,30,2205,3,240,53,40,100
D,30,2205,4,240,53,66,100
D,30,2206,1,120,110,117,2500
D,30,2206,2,120,110,117,2100
D,30,2207,1,240,53,40,100
D,30,2207,2,240,53,40,100
D,30,2207,3,240,53,40,100
D,30,2207,4,240,53,66,100
D,30,2209,1,240,53,40,100
D,30,2209,2,240,53,40,100
D,30,2209,3,240,53,40,100
D,30,2209,4,240,53,66,100
D,30,2211,1,240,53,40,100
D,30,2211,2,240,53,40,100
D,30,2211,3,240,53,40,100
D,30,2211,4,240,53,66,100
D,30,2301,1,240,53,40,100
D,30,2301,2,240,53,40,100
D,30,2301,3,240,53,40,100
D,30,2301,4,240,53,66,100
D,30,2302,1,120,110,117,2500
D,30,2302,2,120,110,117,2100
D,30,2303,1,240,53,40,100
D,30,2303,2,240,53,40,100
D,30,2303,3,240,53,40,100
D,30,2303,4,240,53,66,100
D,30,2304,1,120,110,117,2500
D,30,2304,2,120,110,117,2100
D,30,2305,1,240,53,40,100
D,30,2305,2,240,53,40,100
D,30,2305,3,240,53,40,100
D,30,2305,4,240,53,66,100
D,30,2306,1,120,110,117,2500
D,30,2306,2,120,110,117,2100
D,30,2307,1,240,53,40,100
D,30,2307,2,240,53,40,100
D,30,2307,3,240,53,40,100
D,30,2307,4,240,53,66,100
D,30,2309,1,240,53,40,100
D,30,2309,2,240,53,40,100
D,30,2309,3,240,53,40,100
D,30,2311,1,240,53,40,100
D,30,2311,2,240,53,40,100
D,30,2311,3,240,53,40,100
D,30,2311,4,240,53,66,100
D,30,2401,1,240,53,40,100
D,30,2401,2,240,53,40,100
D,30,2401,3,240,53,40,100
D,30,2401,4,240,53,66,100
D,30,2402,1,120,110,117,2500
D,30,2402,2,120,110,117,700
D,30,2403,1,240,53,40,100
D,30,2403,2,240,53,40,100
D,30,2403,3,240,53,40,100
D,30,2403,4,240,53,66,100
D,30,2404,1,120,110,117,2500
D,30,2404,2,120,110,117,700
D,30,2405,1,240,53,40,100
D,30,2405,2,240,53,40,100
D,30,2405,3,240,53,40,100
D,30,2405,4,240,53,66,100
D,30,2406,1,120,110,117,2500
D,30,2406,2,120,110,117,700
D,30,2407,1,240,53,40,100
D,30,2407,2,240,53,40,100
D,30,2407,3,240,53,40,100
D,30,2407,4,240,53,66,100
D,30,2409,1,240,53,40,100
D,30,2409,2,240,53,40,100
D,30,2409,3,240,53,40,100
D,30,2409,4,240,53,66,100
D,30,2411,1,240,53,40,100
D,30,2411,2,240,53,40,100
D,30,2411,3,240,53,40,100
D,30,2411,4,240,53,66,100
D,30,2501,1,240,53,40,100
D,30,2501,2,240,53,40,100
D,30,2501,3,240,53,40,100
D,30,2501,4,240,53,66,100
D,30,2502,1,120,110,117,2500
D,30,2502,2,120,110,117,700
D,30,2503,1,240,53,40,100
D,30,2503,2,240,53,40,100
D,30,2503,3,240,53,40,100
D,30,2503,4,240,53,66,100
D,30,2504,1,120,110,117,2500
D,30,2504,2,120,110,117,700
D,30,2505,1,240,53,40,100
D,30,2505,2,240,53,40,100
D,30,2505,3,240,53,40,100
D,30,2505,4,240,53,66,100
D,30,2506,1,120,110,117,2500
D,30,2506,2,120,110,117,700
D,30,2507,1,240,53,40,100
D,30,2507,2,240,53,40,100
D,30,2507,3,240,53,40,100
D,30,2507,4,240,53,66,100
D,30,2509,1,240,53,40,100
D,30,2509,2,240,53,40,100
D,30,2509,3,240,53,40,100
D,30,2509,4,240,53,66,100
D,30,2511,1,240,53,40,100
D,30,2511,2,240,53,40,100
D,30,2511,3,240,53,40,100
D,30,2511,4,240,53,66,100
D,31,1302,1,120,54,40,100
D,31,1302,2,120,54,40,100
D,31,1302,3,120,54,40,100
D,31,1302,4,120,54,80,100
D,31,1304,1,120,54,40,100
D,31,1304,2,120,54,40,100
D,31,1304,3,120,54,40,100
D,31,1304,4,120,54,80,100
D,31,1306,1,120,54,40,100
D,31,1306,2,120,54,40,100
D,31,1306,3,120,54,40,100
D,31,1306,4,120,54,80,100
D,31,1308,1,120,54,40,100
D,31,1308,2,120,54,40,100
D,31,1308,3,120,54,40,100
D,31,1308,4,120,54,80,100
D,31,1310,1,120,54,40,100
D,31,1310,2,120,54,40,100
D,31,1310,3,120,54,40,100
D,31,1310,4,120,54,80,100
D,31,1312,1,120,54,40,100
D,31,1312,2,120,54,40,100
D,31,1312,3,120,54,40,100
D,31,1312,4,120,54,80,100
D,31,1401,1,120,110,148,2500
D,31,1401,2,120,80,157,800
D,31,1402,1,120,54,40,100
D,31,1402,2,120,54,40,100
D,31,1402,3,120,54,40,100
D,31,1402,4,120,54,80,100
D,31,1403,1,120,110,148,2500
D,31,1403,2,120,80,157,800
D,31,1404,1,120,54,40,100
D,31,1404,2,120,54,40,100
D,31,1404,3,120,54,40,100
D,31,1404,4,120,54,80,100
D,31,1405,1,120,80,157,800
D,31,1405,2,120,110,148,800
D,31,1406,1,120,54,40,100
D,31,1406,2,120,54,40,100
D,31,1406,3,120,54,40,100
D,31,1406,4,120,54,80,100
D,31,1407,2,120,110,120,700
D,31,1408,1,120,54,40,100
D,31,1408,2,120,54,40,100
D,31,1408,3,120,54,40,100
D,31,1408,4,120,54,80,100
D,31,1410,1,120,54,40,100
D,31,1410,2,120,54,40,100
D,31,1410,3,120,54,40,100
D,31,1410,4,120,54,80,100
D,31,1412,1,120,54,40,100
D,31,1412,2,120,54,40,100
D,31,1412,3,120,54,40,100
D,31,1412,4,120,54,80,100
D,31,1501,1,120,110,148,2500
D,31,1502,1,120,54,40,100
D,31,1502,2,120,54,40,100
D,31,1502,4,120,54,80,100
D,31,1503,1,120,110,148,2500
D,31,1503,2,120,80,157,800
D,31,1504,1,120,54,40,100
D,31,1504,2,120,54,40,100
D,31,1504,3,120,54,40,100
D,31,1504,4,120,54,80,100
D,31,1505,1,120,110,148,800
D,31,1505,2,120,80,157,800
D,31,1506,1,120,54,40,100
D,31,1506,2,120,54,40,100
D,31,1506,3,120,54,40,100
D,31,1506,4,120,54,80,100
D,31,1507,2,120,110,120,700
D,31,1508,1,120,54,40,100
D,31,1508,2,120,54,40,100
D,31,1508,3,120,54,40,100
D,31,1508,4,120,54,80,100
D,31,1510,1,120,54,40,100
D,31,1510,2,120,54,40,100
D,31,1510,3,120,54,40,100
D,31,1510,4,120,54,80,100
D,31,1512,1,120,54,40,100
D,31,1512,2,120,54,40,100
D,31,1512,3,120,54,40,100
D,31,1512,4,120,54,80,100
D,31,1601,1,120,110,148,2500
D,31,1601,2,120,80,157,800
D,31,1603,1,120,110,148,2500
D,31,1603,2,120,80,157,800
D,31,1605,1,120,110,148,800
D,31,1605,2,120,80,157,800
D,31,1607,2,120,110,120,700
D,31,1701,1,120,110,148,2500
D,31,1701,2,120,80,157,800
D,31,1703,1,120,110,148,2500
D,31,1703,2,120,80,157,800
D,31,1705,1,120,110,148,800
D,31,1705,2,120,80,157,800
D,31,1707,2,120,110,120,700
D,31,1801,1,120,110,148,2500
D,31,1801,2,120,80,157,800
D,31,1803,1,120,110,148,2500
D,31,1803,2,120,80,157,800
D,31,1805,1,120,110,148,800
D,31,1805,2,120,80,157,800
D,31,1807,2,120,110,120,700
D,31,1901,1,120,110,148,2500
D,31,1901,2,120,80,157,800
D,31,1903,1,120,110,148,2500
D,31,1903,2,120,80,157,800
D,31,1905,1,120,110,148,800
D,31,1905,2,120,80,157,800
D,31,1907,2,120,110,120,700
D,31,2001,1,120,110,148,2500
D,31,2001,2,120,80,157,800
D,31,2003,1,120,110,148,2500
D,31,2003,2,120,80,157,800
D,31,2005,1,120,110,148,800
D,31,2005,2,120,80,157,800
D,31,2007,2,120,110,120,700
D,31,2101,1,120,110,148,2500
D,31,2101,2,120,80,157,800
D,31,2102,1,120,115,148,2500
D,31,2102,2,120,115,157,700
D,31,2103,1,120,110,148,2500
D,31,2103,2,120,80,157,800
D,31,2104,1,120,115,148,2500
D,31,2104,2,120,115,157,700
D,31,2105,1,120,110,148,800
D,31,2105,2,120,80,157,800
D,31,2107,2,120,110,120,700
D,31,2201,1,120,110,148,2500
D,31,2201,2,120,80,157,800
D,31,2203,1,120,110,148,2500
D,31,2203,2,120,80,157,800
D,31,2205,1,120,110,148,800
D,31,2205,2,120,80,157,800
D,31,2207,2,120,110,120,700
D,31,2301,1,120,110,148,2500
D,31,2301,2,120,80,157,800
D,31,2303,1,120,110,148,2500
D,31,2303,2,120,80,157,800
D,31,2305,1,120,110,148,800
D,31,2305,2,120,80,157,800
D,31,2307,2,120,110,120,700
D,31,2401,1,120,110,148,2500
D,31,2401,2,120,80,157,800
D,31,2403,1,120,110,148,2500
D,31,2403,2,120,80,157,800
D,31,2405,1,120,110,148,800
D,31,2405,2,120,80,157,800
D,31,2407,2,120,110,120,700
D,31,2501,1,120,110,148,2500
D,31,2501,2,120,80,157,800
D,31,2503,1,120,110,148,2500
D,31,2503,2,120,80,157,800
D,31,2505,1,120,110,148,800
D,31,2505,2,120,80,157,800
D,31,2507,2,120,110,120,700
D,32,1301,1,120,54,40,100
D,32,1301,2,120,54,40,100
D,32,1301,4,120,54,80,100
D,32,1302,1,120,110,148,2500
D,32,1302,2,120,80,157,800
D,32,1303,1,120,54,40,100
D,32,1303,2,120,54,40,100
D,32,1303,3,120,54,40,100
D,32,1303,4,120,54,80,100
D,32,1304,1,120,110,148,2500
D,32,1304,2,120,80,157,800
D,32,1305,1,120,54,40,100
D,32,1305,2,120,54,40,100
D,32,1305,3,120,54,40,100
D,32,1305,4,120,54,80,100
D,32,1306,1,120,110,148,800
D,32,1306,2,120,80,157,800
D,32,1307,1,120,54,40,100
D,32,1307,2,120,54,40,100
D,32,1307,3,120,54,40,100
D,32,1307,4,120,54,80,100
D,32,1308,2,120,80,157,800
D,32,1309,1,120,54,40,100
D,32,1309,2,120,54,40,100
D,32,1309,3,120,54,40,100
D,32,1309,4,120,54,80,100
D,32,1311,1,120,54,40,100
D,32,1311,2,120,54,40,100
D,32,1311,3,120,54,40,100
D,32,1311,4,120,54,80,100
D,32,1401,1,120,54,40,100
D,32,1401,2,120,54,40,100
D,32,1401,3,120,54,40,100
D,32,1401,4,120,54,80,100
D,32,1402,1,120,110,148,2500
D,32,1402,2,120,80,157,800
D,32,1403,1,120,54,40,100
D,32,1403,2,120,54,40,100
D,32,1403,3,120,54,40,100
D,32,1403,4,120,54,80,100
D,32,1404,1,120,110,148,2500
D,32,1404,2,120,80,157,800
D,32,1405,1,120,54,40,100
D,32,1405,2,120,54,40,100
D,32,1405,3,120,54,40,100
D,32,1405,4,120,54,80,100
D,32,1406,1,120,110,148,800
D,32,1406,2,120,80,157,800
D,32,1407,1,120,54,40,100
D,32,1407,2,120,54,40,100
D,32,1407,3,120,54,40,100
D,32,1407,4,120,54,80,100
D,32,1408,2,120,80,157,800
D,32,1409,1,120,54,40,100
D,32,1409,2,120,54,40,100
D,32,1409,3,120,54,40,100
D,32,1409,4,120,54,80,100
D,32,1411,1,120,54,40,100
D,32,1411,2,120,54,40,100
D,32,1411,3,120,54,40,100
D,32,1411,4,120,54,80,100
D,32,1501,1,120,54,40,100
D,32,1501,2,120,54,40,100
D,32,1501,3,120,54,40,100
D,32,1501,4,120,54,80,100
D,32,1502,1,120,110,148,2500
D,32,1502,2,120,80,157,800
D,32,1503,1,120,54,40,100
D,32,1503,2,120,54,40,100
D,32,1503,3,120,54,40,100
D,32,1503,4,120,54,80,100
D,32,1504,1,120,110,148,2500
D,32,1504,2,120,80,157,800
