Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal,PoidsLimiteUnitaire,X,Y,Z,pictogramme,utilisateur,DateModif,DateCrea,Type1,Type2,Type3
D,37,2102,20,120,110,120,2000,,,,,,,,,,,
D,37,2102,30,120,110,120,2000,,,,,,,,,,,
D,37,2102,40,120,110,120,2000,,,,,,,,,,,
D,37,2102,50,120,110,120,2000,,,,,,,,,,,
D,37,2102,60,120,110,120,2000,,,,,,,,,,,
D,37,2103,1,120,80,130,2000,,,,,,,,,,,
D,37,2103,2,120,80,80,2000,,,,,,,,,,,
D,37,2103,20,120,110,120,2000,,,,,,,,,,,
D,37,2103,30,120,110,120,2000,,,,,,,,,,,
D,37,2103,40,120,110,120,2000,,,,,,,,,,,
D,37,2103,50,120,110,120,2000,,,,,,,,,,,
D,37,2103,60,120,110,120,2000,,,,,,,,,,,
D,37,2104,1,120,80,130,2000,,,,,,,,,,,
D,37,2104,2,120,80,80,2000,,,,,,,,,,,
D,37,2104,20,120,110,120,2000,,,,,,,,,,,
D,37,2104,30,120,110,120,2000,,,,,,,,,,,
D,37,2104,40,120,110,120,2000,,,,,,,,,,,
D,37,2104,50,120,110,120,2000,,,,,,,,,,,
D,37,2104,60,120,110,120,2000,,,,,,,,,,,
D,37,2105,1,120,80,130,2000,,,,,,,,,,,
D,37,2105,2,120,80,80,2000,,,,,,,,,,,
D,37,2105,20,120,110,120,2000,,,,,,,,,,,
D,37,2105,30,120,110,120,2000,,,,,,,,,,,
D,37,2105,40,120,110,120,2000,,,,,,,,,,,
D,37,2105,50,120,110,120,2000,,,,,,,,,,,
D,37,2105,60,120,110,120,2000,,,,,,,,,,,
D,37,2106,1,120,80,130,2000,,,,,,,,,,,
D,37,2106,2,120,80,80,2000,,,,,,,,,,,
D,37,2106,20,120,110,120,2000,,,,,,,,,,,
D,37,2106,30,120,110,120,2000,,,,,,,,,,,
D,37,2106,40,120,110,120,2000,,,,,,,,,,,
D,37,2106,50,120,110,120,2000,,,,,,,,,,,
D,37,2106,60,120,110,120,2000,,,,,,,,,,,
D,37,2201,1,120,80,130,2000,,,,,,,,,,,
D,37,2201,2,120,80,80,2000,,,,,,,,,,,
D,37,2201,20,120,110,120,2000,,,,,,,,,,,
D,37,2201,30,120,110,120,2000,,,,,,,,,,,
D,37,2201,40,120,110,120,2000,,,,,,,,,,,
D,37,2201,50,120,110,120,2000,,,,,,,,,,,
D,37,2201,60,120,110,120,2000,,,,,,,,,,,
D,37,2202,1,120,80,130,2000,,,,,,,,,,,
D,37,2202,2,120,80,80,2000,,,,,,,,,,,
D,37,2202,20,120,110,120,2000,,,,,,,,,,,
D,37,2202,30,120,110,120,2000,,,,,,,,,,,
D,37,2202,40,120,110,120,2000,,,,,,,,,,,
D,37,2202,50,120,110,120,2000,,,,,,,,,,,
D,37,2202,60,120,110,120,2000,,,,,,,,,,,
D,37,2203,1,120,80,130,2000,,,,,,,,,,,
D,37,2203,2,120,80,80,2000,,,,,,,,,,,
D,37,2203,20,120,110,120,2000,,,,,,,,,,,
D,37,2203,30,120,110,120,2000,,,,,,,,,,,
D,37,2203,40,120,110,120,2000,,,,,,,,,,,
D,37,2203,50,120,110,120,2000,,,,,,,,,,,
D,37,2203,60,120,110,120,2000,,,,,,,,,,,
D,37,2204,1,120,80,130,2000,,,,,,,,,,,
D,37,2204,2,120,80,80,2000,,,,,,,,,,,
D,37,2204,20,120,110,120,2000,,,,,,,,,,,
D,37,2204,30,120,110,120,2000,,,,,,,,,,,
D,37,2204,40,120,110,120,2000,,,,,,,,,,,
D,37,2204,50,120,110,120,2000,,,,,,,,,,,
D,37,2204,60,120,110,120,2000,,,,,,,,,,,
D,37,2205,1,120,80,130,2000,,,,,,,,,,,
D,37,2205,2,120,80,80,2000,,,,,,,,,,,
D,37,2205,20,120,110,120,2000,,,,,,,,,,,
D,37,2205,30,120,110,120,2000,,,,,,,,,,,
D,37,2205,40,120,110,120,2000,,,,,,,,,,,
D,37,2205,50,120,110,120,2000,,,,,,,,,,,
D,37,2205,60,120,110,120,2000,,,,,,,,,,,
D,37,2206,1,120,80,130,2000,,,,,,,,,,,
D,37,2206,2,120,80,80,2000,,,,,,,,,,,
D,37,2206,20,120,110,120,2000,,,,,,,,,,,
D,37,2206,30,120,110,120,2000,,,,,,,,,,,
D,37,2206,40,120,110,120,2000,,,,,,,,,,,
D,37,2206,50,120,110,120,2000,,,,,,,,,,,
D,37,2206,60,120,110,120,2000,,,,,,,,,,,
D,37,2301,1,120,80,130,2000,,,,,,,,,,,
D,37,2301,2,120,80,80,2000,,,,,,,,,,,
D,37,2301,20,120,110,120,2000,,,,,,,,,,,
D,37,2301,30,120,110,120,2000,,,,,,,,,,,
D,37,2301,40,120,110,120,2000,,,,,,,,,,,
D,37,2301,50,120,110,120,2000,,,,,,,,,,,
D,37,2301,60,120,110,120,2000,,,,,,,,,,,
D,37,2302,1,120,80,130,2000,,,,,,,,,,,
D,37,2302,2,120,80,80,2000,,,,,,,,,,,
D,37,2302,20,120,110,120,2000,,,,,,,,,,,
D,37,2302,30,120,110,120,2000,,,,,,,,,,,
D,37,2302,40,120,110,120,2000,,,,,,,,,,,
D,37,2302,50,120,110,120,2000,,,,,,,,,,,
D,37,2302,60,120,110,120,2000,,,,,,,,,,,
D,37,2303,1,120,80,130,2000,,,,,,,,,,,
D,37,2303,2,120,80,80,2000,,,,,,,,,,,
D,37,2303,20,120,110,120,2000,,,,,,,,,,,
D,37,2303,30,120,110,120,2000,,,,,,,,,,,
D,37,2303,40,120,110,120,2000,,,,,,,,,,,
D,37,2303,50,120,110,120,2000,,,,,,,,,,,
D,37,2303,60,120,110,120,2000,,,,,,,,,,,
D,37,2304,1,120,80,130,2000,,,,,,,,,,,
D,37,2304,2,120,80,80,2000,,,,,,,,,,,
D,37,2304,20,120,110,120,2000,,,,,,,,,,,
D,37,2304,30,120,110,120,2000,,,,,,,,,,,
D,37,2304,40,120,110,120,2000,,,,,,,,,,,
D,37,2304,50,120,110,120,2000,,,,,,,,,,,
D,37,2304,60,120,110,120,2000,,,,,,,,,,,
D,37,2305,1,120,80,130,2000,,,,,,,,,,,
D,37,2305,2,120,80,80,2000,,,,,,,,,,,
D,37,2305,20,120,110,120,2000,,,,,,,,,,,
D,37,2305,30,120,110,120,2000,,,,,,,,,,,
D,37,2305,40,120,110,120,2000,,,,,,,,,,,
D,37,2305,50,120,110,120,2000,,,,,,,,,,,
D,37,2305,60,120,110,120,2000,,,,,,,,,,,
D,37,2306,1,120,80,130,2000,,,,,,,,,,,
D,37,2306,2,120,80,80,2000,,,,,,,,,,,
D,37,2306,20,120,110,120,2000,,,,,,,,,,,
D,37,2306,30,120,110,120,2000,,,,,,,,,,,
D,37,2306,40,120,110,120,2000,,,,,,,,,,,
D,37,2306,50,120,110,120,2000,,,,,,,,,,,
D,37,2306,60,120,110,120,2000,,,,,,,,,,,
D,37,2401,1,120,80,130,2000,,,,,,,,,,,
D,37,2401,2,120,80,80,2000,,,,,,,,,,,
D,37,2401,20,120,110,120,2000,,,,,,,,,,,
D,37,2401,30,120,110,120,2000,,,,,,,,,,,
D,37,2401,40,120,110,120,2000,,,,,,,,,,,
D,37,2401,50,120,110,120,2000,,,,,,,,,,,
D,37,2401,60,120,110,120,2000,,,,,,,,,,,
D,37,2402,1,120,80,130,2000,,,,,,,,,,,
D,37,2402,2,120,80,80,2000,,,,,,,,,,,
D,37,2402,20,120,110,120,2000,,,,,,,,,,,
D,37,2402,30,120,110,120,2000,,,,,,,,,,,
D,37,2402,40,120,110,120,2000,,,,,,,,,,,
D,37,2402,50,120,110,120,2000,,,,,,,,,,,
D,37,2402,60,120,110,120,2000,,,,,,,,,,,
D,37,2403,1,120,80,130,2000,,,,,,,,,,,
D,37,2403,2,120,80,80,2000,,,,,,,,,,,
D,37,2403,20,120,110,120,2000,,,,,,,,,,,
D,37,2403,30,120,110,120,2000,,,,,,,,,,,
D,37,2403,40,120,110,120,2000,,,,,,,,,,,
D,37,2403,50,120,110,120,2000,,,,,,,,,,,
D,37,2403,60,120,110,120,2000,,,,,,,,,,,
D,37,2404,1,120,80,130,2000,,,,,,,,,,,
D,37,2404,2,120,80,80,2000,,,,,,,,,,,
D,37,2404,20,120,110,120,2000,,,,,,,,,,,
D,37,2404,30,120,110,120,2000,,,,,,,,,,,
D,37,2404,40,120,110,120,2000,,,,,,,,,,,
D,37,2404,50,120,110,120,2000,,,,,,,,,,,
D,37,2404,60,120,110,120,2000,,,,,,,,,,,
D,37,2405,1,120,80,130,2000,,,,,,,,,,,
D,37,2405,2,120,80,80,2000,,,,,,,,,,,
D,37,2405,20,120,110,120,2000,,,,,,,,,,,
D,37,2405,30,120,110,120,2000,,,,,,,,,,,
D,37,2405,40,120,110,120,2000,,,,,,,,,,,
D,37,2405,50,120,110,120,2000,,,,,,,,,,,
D,37,2405,60,120,110,120,2000,,,,,,,,,,,
D,37,2406,1,120,80,130,2000,,,,,,,,,,,
D,37,2406,2,120,80,80,2000,,,,,,,,,,,
D,37,2406,20,120,110,120,2000,,,,,,,,,,,
D,37,2406,30,120,110,120,2000,,,,,,,,,,,
D,37,2406,40,120,110,120,2000,,,,,,,,,,,
D,37,2406,50,120,110,120,2000,,,,,,,,,,,
D,37,2406,60,120,110,120,2000,,,,,,,,,,,
D,37,2501,1,120,80,130,2000,,,,,,,,,,,
D,37,2501,2,120,80,80,2000,,,,,,,,,,,
D,37,2501,20,120,110,120,2000,,,,,,,,,,,
D,37,2501,30,120,110,120,2000,,,,,,,,,,,
D,37,2501,40,120,110,120,2000,,,,,,,,,,,
D,37,2501,50,120,110,120,2000,,,,,,,,,,,
D,37,2501,60,120,110,120,2000,,,,,,,,,,,
D,37,2502,1,120,80,130,2000,,,,,,,,,,,
D,37,2502,2,120,80,80,2000,,,,,,,,,,,
D,37,2502,20,120,110,120,2000,,,,,,,,,,,
D,37,2502,30,120,110,120,2000,,,,,,,,,,,
D,37,2502,40,120,110,120,2000,,,,,,,,,,,
D,37,2502,50,120,110,120,2000,,,,,,,,,,,
D,37,2502,60,120,110,120,2000,,,,,,,,,,,
D,37,2503,1,120,80,130,2000,,,,,,,,,,,
D,37,2503,2,120,80,80,2000,,,,,,,,,,,
D,37,2503,20,120,110,120,2000,,,,,,,,,,,
D,37,2503,30,120,110,120,2000,,,,,,,,,,,
D,37,2503,40,120,110,120,2000,,,,,,,,,,,
D,37,2503,50,120,110,120,2000,,,,,,,,,,,
D,37,2503,60,120,110,120,2000,,,,,,,,,,,
D,37,2504,1,120,80,130,2000,,,,,,,,,,,
D,37,2504,2,120,80,80,2000,,,,,,,,,,,
D,37,2504,20,120,110,120,2000,,,,,,,,,,,
D,37,2504,30,120,110,120,2000,,,,,,,,,,,
D,37,2504,40,120,110,120,2000,,,,,,,,,,,
D,37,2504,50,120,110,120,2000,,,,,,,,,,,
D,37,2504,60,120,110,120,2000,,,,,,,,,,,
D,37,2505,1,120,80,130,2000,,,,,,,,,,,
D,37,2505,2,120,80,80,2000,,,,,,,,,,,
D,37,2505,20,120,110,120,2000,,,,,,,,,,,
D,37,2505,30,120,110,120,2000,,,,,,,,,,,
D,37,2505,40,120,110,120,2000,,,,,,,,,,,
D,37,2505,50,120,110,120,2000,,,,,,,,,,,
D,37,2505,60,120,110,120,2000,,,,,,,,,,,
D,37,2506,1,120,80,130,2000,,,,,,,,,,,
D,37,2506,2,120,80,80,2000,,,,,,,,,,,
D,37,2506,20,120,110,120,2000,,,,,,,,,,,
D,37,2506,30,120,110,120,2000,,,,,,,,,,,
D,37,2506,40,120,110,120,2000,,,,,,,,,,,
D,37,2506,50,120,110,120,2000,,,,,,,,,,,
D,37,2506,60,120,110,120,2000,,,,,,,,,,,
D,38,1201,20,120,110,120,2000,,,,,,,,,,,
D,38,1201,30,120,110,120,2000,,,,,,,,,,,
D,38,1201,40,120,110,120,2000,,,,,,,,,,,
D,38,1201,50,120,110,120,2000,,,,,,,,,,,
D,38,1201,60,120,110,120,2000,,,,,,,,,,,
D,38,1202,20,120,110,120,2000,,,,,,,,,,,
D,38,1202,30,120,110,120,2000,,,,,,,,,,,
D,38,1202,40,120,110,120,2000,,,,,,,,,,,
D,38,1202,50,120,110,120,2000,,,,,,,,,,,
D,38,1202,60,120,110,120,2000,,,,,,,,,,,
D,38,1203,20,120,110,120,2000,,,,,,,,,,,
D,38,1203,30,120,110,120,2000,,,,,,,,,,,
D,38,1203,40,120,110,120,2000,,,,,,,,,,,
D,38,1203,50,120,110,120,2000,,,,,,,,,,,
D,38,1203,60,120,110,120,2000,,,,,,,,,,,
D,38,1204,20,120,110,120,2000,,,,,,,,,,,
D,38,1204,30,120,110,120,2000,,,,,,,,,,,
D,38,1204,40,120,110,120,2000,,,,,,,,,,,
D,38,1204,50,120,110,120,2000,,,,,,,,,,,
D,38,1204,60,120,110,120,2000,,,,,,,,,,,
D,38,1205,20,120,110,120,2000,,,,,,,,,,,
D,38,1205,30,120,110,120,2000,,,,,,,,,,,
D,38,1205,40,120,110,120,2000,,,,,,,,,,,
D,38,1205,50,120,110,120,2000,,,,,,,,,,,
D,38,1205,60,120,110,120,2000,,,,,,,,,,,
D,38,1206,20,120,110,120,2000,,,,,,,,,,,
D,38,1206,30,120,110,120,2000,,,,,,,,,,,
D,38,1206,40,120,110,120,2000,,,,,,,,,,,
D,38,1206,50,120,110,120,2000,,,,,,,,,,,
D,38,1206,60,120,110,120,2000,,,,,,,,,,,
D,38,1207,20,120,110,120,2000,,,,,,,,,,,
D,38,1207,30,120,110,120,2000,,,,,,,,,,,
D,38,1207,40,120,110,120,2000,,,,,,,,,,,
D,38,1207,50,120,110,120,2000,,,,,,,,,,,
D,38,1207,60,120,110,120,2000,,,,,,,,,,,
D,38,1208,20,120,110,120,2000,,,,,,,,,,,
D,38,1208,30,120,110,120,2000,,,,,,,,,,,
D,38,1208,40,120,110,120,2000,,,,,,,,,,,
D,38,1208,50,120,110,120,2000,,,,,,,,,,,
D,38,1208,60,120,110,120,2000,,,,,,,,,,,
D,38,1301,1,120,80,130,2000,,,,,,,,,,,
D,38,1301,2,120,80,80,2000,,,,,,,,,,,
D,38,1301,20,120,110,120,2000,,,,,,,,,,,
D,38,1301,30,120,110,120,2000,,,,,,,,,,,
D,38,1301,40,120,110,120,2000,,,,,,,,,,,
D,38,1301,50,120,110,120,2000,,,,,,,,,,,
D,38,1301,60,120,110,120,2000,,,,,,,,,,,
D,38,1302,1,120,80,130,2000,,,,,,,,,,,
D,38,1302,2,120,80,80,2000,,,,,,,,,,,
D,38,1302,20,120,110,120,2000,,,,,,,,,,,
D,38,1302,30,120,110,120,2000,,,,,,,,,,,
D,38,1302,40,120,110,120,2000,,,,,,,,,,,
D,38,1302,50,120,110,120,2000,,,,,,,,,,,
D,38,1302,60,120,110,120,2000,,,,,,,,,,,
D,38,1303,1,120,80,130,2000,,,,,,,,,,,
D,38,1303,2,120,80,80,2000,,,,,,,,,,,
D,38,1303,20,120,110,120,2000,,,,,,,,,,,
D,38,1303,30,120,110,120,2000,,,,,,,,,,,
D,38,1303,40,120,110,120,2000,,,,,,,,,,,
D,38,1303,50,120,110,120,2000,,,,,,,,,,,
D,38,1303,60,120,110,120,2000,,,,,,,,,,,
D,38,1304,1,120,80,130,2000,,,,,,,,,,,
D,38,1304,2,120,80,80,2000,,,,,,,,,,,
D,38,1304,20,120,110,120,2000,,,,,,,,,,,
D,38,1304,30,120,110,120,2000,,,,,,,,,,,
D,38,1304,40,120,110,120,2000,,,,,,,,,,,
D,38,1304,50,120,110,120,2000,,,,,,,,,,,
D,38,1304,60,120,110,120,2000,,,,,,,,,,,
D,38,1305,1,120,80,130,2000,,,,,,,,,,,
D,38,1305,2,120,80,80,2000,,,,,,,,,,,
D,38,1305,20,120,110,120,2000,,,,,,,,,,,
D,38,1305,30,120,110,120,2000,,,,,,,,,,,
D,38,1305,40,120,110,120,2000,,,,,,,,,,,
D,38,1305,50,120,110,120,2000,,,,,,,,,,,
D,38,1305,60,120,110,120,2000,,,,,,,,,,,
D,38,1306,1,120,80,130,2000,,,,,,,,,,,
D,38,1306,2,120,80,80,2000,,,,,,,,,,,
D,38,1306,20,120,110,120,2000,,,,,,,,,,,
D,38,1306,30,120,110,120,2000,,,,,,,,,,,
D,38,1306,40,120,110,120,2000,,,,,,,,,,,
D,38,1306,50,120,110,120,2000,,,,,,,,,,,
D,38,1306,60,120,110,120,2000,,,,,,,,,,,
D,38,1401,1,120,80,130,2000,,,,,,,,,,,
D,38,1401,2,120,80,80,2000,,,,,,,,,,,
D,38,1401,20,120,110,120,2000,,,,,,,,,,,
D,38,1401,30,120,110,120,2000,,,,,,,,,,,
D,38,1401,40,120,110,120,2000,,,,,,,,,,,
D,38,1401,50,120,110,120,2000,,,,,,,,,,,
D,38,1401,60,120,110,120,2000,,,,,,,,,,,
D,38,1402,1,120,80,130,2000,,,,,,,,,,,
D,38,1402,2,120,80,80,2000,,,,,,,,,,,
D,38,1402,20,120,110,120,2000,,,,,,,,,,,
D,38,1402,30,120,110,120,2000,,,,,,,,,,,
D,38,1402,40,120,110,120,2000,,,,,,,,,,,
D,38,1402,50,120,110,120,2000,,,,,,,,,,,
D,38,1402,60,120,110,120,2000,,,,,,,,,,,
D,38,1403,1,120,80,130,2000,,,,,,,,,,,
D,38,1403,2,120,80,80,2000,,,,,,,,,,,
D,38,1403,20,120,110,120,2000,,,,,,,,,,,
D,38,1403,30,120,110,120,2000,,,,,,,,,,,
D,38,1403,40,120,110,120,2000,,,,,,,,,,,
D,38,1403,50,120,110,120,2000,,,,,,,,,,,
D,38,1403,60,120,110,120,2000,,,,,,,,,,,
D,38,1404,1,120,80,130,2000,,,,,,,,,,,
D,38,1404,2,120,80,80,2000,,,,,,,,,,,
D,38,1404,20,120,110,120,2000,,,,,,,,,,,
D,38,1404,30,120,110,120,2000,,,,,,,,,,,
D,38,1404,40,120,110,120,2000,,,,,,,,,,,
D,38,1404,50,120,110,120,2000,,,,,,,,,,,
D,38,1404,60,120,110,120,2000,,,,,,,,,,,
D,38,1405,1,120,80,130,2000,,,,,,,,,,,
D,38,1405,2,120,80,80,2000,,,,,,,,,,,
D,38,1405,20,120,110,120,2000,,,,,,,,,,,
D,38,1405,30,120,110,120,2000,,,,,,,,,,,
D,38,1405,40,120,110,120,2000,,,,,,,,,,,
D,38,1405,50,120,110,120,2000,,,,,,,,,,,
D,38,1405,60,120,110,120,2000,,,,,,,,,,,
D,38,1406,1,120,80,130,2000,,,,,,,,,,,
D,38,1406,2,120,80,80,2000,,,,,,,,,,,
D,38,1406,20,120,110,120,2000,,,,,,,,,,,
D,38,1406,30,120,110,120,2000,,,,,,,,,,,
D,38,1406,40,120,110,120,2000,,,,,,,,,,,
D,38,1406,50,120,110,120,2000,,,,,,,,,,,
D,38,1406,60,120,110,120,2000,,,,,,,,,,,
D,38,1501,1,120,80,130,2000,,,,,,,,,,,
D,38,1501,2,120,80,80,2000,,,,,,,,,,,
D,38,1501,20,120,110,120,2000,,,,,,,,,,,
D,38,1501,30,120,110,120,2000,,,,,,,,,,,
D,38,1501,40,120,110,120,2000,,,,,,,,,,,
D,38,1501,50,120,110,120,2000,,,,,,,,,,,
D,38,1501,60,120,110,120,2000,,,,,,,,,,,
D,38,1502,1,120,80,130,2000,,,,,,,,,,,
D,38,1502,2,120,80,80,2000,,,,,,,,,,,
D,38,1502,20,120,110,120,2000,,,,,,,,,,,
D,38,1502,30,120,110,120,2000,,,,,,,,,,,
D,38,1502,40,120,110,120,2000,,,,,,,,,,,
D,38,1502,50,120,110,120,2000,,,,,,,,,,,
D,38,1502,60,120,110,120,2000,,,,,,,,,,,
D,38,1503,1,120,80,130,2000,,,,,,,,,,,
D,38,1503,2,120,80,80,2000,,,,,,,,,,,
D,38,1503,20,120,110,120,2000,,,,,,,,,,,
D,38,1503,30,120,110,120,2000,,,,,,,,,,,
D,38,1503,40,120,110,120,2000,,,,,,,,,,,
D,38,1503,50,120,110,120,2000,,,,,,,,,,,
D,38,1503,60,120,110,120,2000,,,,,,,,,,,
D,38,1504,1,120,80,130,2000,,,,,,,,,,,
D,38,1504,2,120,80,80,2000,,,,,,,,,,,
D,38,1504,20,120,110,120,2000,,,,,,,,,,,
D,38,1504,30,120,110,120,2000,,,,,,,,,,,
D,38,1504,40,120,110,120,2000,,,,,,,,,,,
D,38,1504,50,120,110,120,2000,,,,,,,,,,,
D,38,1504,60,120,110,120,2000,,,,,,,,,,,
D,38,1505,1,120,80,130,2000,,,,,,,,,,,
D,38,1505,2,120,80,80,2000,,,,,,,,,,,
D,38,1505,20,120,110,120,2000,,,,,,,,,,,
D,38,1505,30,120,110,120,2000,,,,,,,,,,,
D,38,1505,40,120,110,120,2000,,,,,,,,,,,
D,38,1505,50,120,110,120,2000,,,,,,,,,,,
D,38,1505,60,120,110,120,2000,,,,,,,,,,,
D,38,1506,1,120,80,130,2000,,,,,,,,,,,
D,38,1506,2,120,80,80,2000,,,,,,,,,,,
D,38,1506,20,120,110,120,2000,,,,,,,,,,,
D,38,1506,30,120,110,120,2000,,,,,,,,,,,
D,38,1506,40,120,110,120,2000,,,,,,,,,,,
D,38,1506,50,120,110,120,2000,,,,,,,,,,,
D,38,1506,60,120,110,120,2000,,,,,,,,,,,
D,38,1601,1,120,80,130,2000,,,,,,,,,,,
D,38,1601,2,120,80,80,2000,,,,,,,,,,,
D,38,1601,20,120,110,120,2000,,,,,,,,,,,
D,38,1601,30,120,110,120,2000,,,,,,,,,,,
D,38,1601,40,120,110,120,2000,,,,,,,,,,,
D,38,1601,50,120,110,120,2000,,,,,,,,,,,
D,38,1601,60,120,110,120,2000,,,,,,,,,,,
D,38,1602,1,120,80,130,2000,,,,,,,,,,,
D,38,1602,2,120,80,80,2000,,,,,,,,,,,
D,38,1602,20,120,110,120,2000,,,,,,,,,,,
D,38,1602,30,120,110,120,2000,,,,,,,,,,,
D,38,1602,40,120,110,120,2000,,,,,,,,,,,
D,38,1602,50,120,110,120,2000,,,,,,,,,,,
D,38,1602,60,120,110,120,2000,,,,,,,,,,,
D,38,1603,1,120,80,130,2000,,,,,,,,,,,
D,38,1603,2,120,80,80,2000,,,,,,,,,,,
D,38,1603,20,120,110,120,2000,,,,,,,,,,,
D,38,1603,30,120,110,120,2000,,,,,,,,,,,
D,38,1603,40,120,110,120,2000,,,,,,,,,,,
D,38,1603,50,120,110,120,2000,,,,,,,,,,,
D,38,1603,60,120,110,120,2000,,,,,,,,,,,
D,38,1604,1,120,80,130,2000,,,,,,,,,,,
D,38,1604,2,120,80,80,2000,,,,,,,,,,,
D,38,1604,20,120,110,120,2000,,,,,,,,,,,
D,38,1604,30,120,110,120,2000,,,,,,,,,,,
D,38,1604,40,120,110,120,2000,,,,,,,,,,,
D,38,1604,50,120,110,120,2000,,,,,,,,,,,
D,38,1604,60,120,110,120,2000,,,,,,,,,,,
D,38,1605,1,120,80,130,2000,,,,,,,,,,,
D,38,1605,2,120,80,80,2000,,,,,,,,,,,
D,38,1605,20,120,110,120,2000,,,,,,,,,,,
D,38,1605,30,120,110,120,2000,,,,,,,,,,,
D,38,1605,40,120,110,120,2000,,,,,,,,,,,
D,38,1605,50,120,110,120,2000,,,,,,,,,,,
D,38,1605,60,120,110,120,2000,,,,,,,,,,,
D,38,1606,1,120,80,130,2000,,,,,,,,,,,
D,38,1606,2,120,80,80,2000,,,,,,,,,,,
D,38,1606,20,120,110,120,2000,,,,,,,,,,,
D,38,1606,30,120,110,120,2000,,,,,,,,,,,
D,38,1606,40,120,110,120,2000,,,,,,,,,,,
D,38,1606,50,120,110,120,2000,,,,,,,,,,,
D,38,1606,60,120,110,120,2000,,,,,,,,,,,
D,38,1701,1,120,80,130,2000,,,,,,,,,,,
D,38,1701,2,120,80,80,2000,,,,,,,,,,,
D,38,1701,20,120,110,120,2000,,,,,,,,,,,
D,38,1701,30,120,110,120,2000,,,,,,,,,,,
D,38,1701,40,120,110,120,2000,,,,,,,,,,,
D,38,1701,50,120,110,120,2000,,,,,,,,,,,
D,38,1701,60,120,110,120,2000,,,,,,,,,,,
D,38,1702,1,120,80,130,2000,,,,,,,,,,,
D,38,1702,2,120,80,80,2000,,,,,,,,,,,
D,38,1702,20,120,110,120,2000,,,,,,,,,,,
D,38,1702,30,120,110,120,2000,,,,,,,,,,,
D,38,1702,40,120,110,120,2000,,,,,,,,,,,
D,38,1702,50,120,110,120,2000,,,,,,,,,,,
D,38,1702,60,120,110,120,2000,,,,,,,,,,,
D,38,1703,1,120,80,130,2000,,,,,,,,,,,
D,38,1703,2,120,80,80,2000,,,,,,,,,,,
D,38,1703,20,120,110,120,2000,,,,,,,,,,,
D,38,1703,30,120,110,120,2000,,,,,,,,,,,
D,38,1703,40,120,110,120,2000,,,,,,,,,,,
D,38,1703,50,120,110,120,2000,,,,,,,,,,,
D,38,1703,60,120,110,120,2000,,,,,,,,,,,
D,38,1704,1,120,80,130,2000,,,,,,,,,,,
D,38,1704,2,120,80,80,2000,,,,,,,,,,,
D,38,1704,20,120,110,120,2000,,,,,,,,,,,
D,38,1704,30,120,110,120,2000,,,,,,,,,,,
D,38,1704,40,120,110,120,2000,,,,,,,,,,,
D,38,1704,50,120,110,120,2000,,,,,,,,,,,
D,38,1704,60,120,110,120,2000,,,,,,,,,,,
D,38,1705,1,120,80,130,2000,,,,,,,,,,,
D,38,1705,2,120,80,80,2000,,,,,,,,,,,
D,38,1705,20,120,110,120,2000,,,,,,,,,,,
D,38,1705,30,120,110,120,2000,,,,,,,,,,,
D,38,1705,40,120,110,120,2000,,,,,,,,,,,
D,38,1705,50,120,110,120,2000,,,,,,,,,,,
D,38,1705,60,120,110,120,2000,,,,,,,,,,,
D,38,1706,1,120,80,130,2000,,,,,,,,,,,
D,38,1706,2,120,80,80,2000,,,,,,,,,,,
D,38,1706,20,120,110,120,2000,,,,,,,,,,,
D,38,1706,30,120,110,120,2000,,,,,,,,,,,
D,38,1706,40,120,110,120,2000,,,,,,,,,,,
D,38,1706,50,120,110,120,2000,,,,,,,,,,,
D,38,1706,60,120,110,120,2000,,,,,,,,,,,
D,38,1801,1,120,80,130,2000,,,,,,,,,,,
D,38,1801,2,120,80,80,2000,,,,,,,,,,,
D,38,1801,20,120,110,120,2000,,,,,,,,,,,
D,38,1801,30,120,110,120,2000,,,,,,,,,,,
D,38,1801,40,120,110,120,2000,,,,,,,,,,,
D,38,1801,50,120,110,120,2000,,,,,,,,,,,
D,38,1801,60,120,110,120,2000,,,,,,,,,,,
D,38,1802,1,120,80,130,2000,,,,,,,,,,,
D,38,1802,2,120,80,80,2000,,,,,,,,,,,
D,38,1802,20,120,110,120,2000,,,,,,,,,,,
D,38,1802,30,120,110,120,2000,,,,,,,,,,,
D,38,1802,40,120,110,120,2000,,,,,,,,,,,
D,38,1802,50,120,110,120,2000,,,,,,,,,,,
D,38,1802,60,120,110,120,2000,,,,,,,,,,,
D,38,1803,1,120,80,130,2000,,,,,,,,,,,
D,38,1803,2,120,80,80,2000,,,,,,,,,,,
D,38,1803,20,120,110,120,2000,,,,,,,,,,,
D,38,1803,30,120,110,120,2000,,,,,,,,,,,
D,38,1803,40,120,110,120,2000,,,,,,,,,,,
D,38,1803,50,120,110,120,2000,,,,,,,,,,,
D,38,1803,60,120,110,120,2000,,,,,,,,,,,
D,38,1804,1,120,80,130,2000,,,,,,,,,,,
D,38,1804,2,120,80,80,2000,,,,,,,,,,,
D,38,1804,20,120,110,120,2000,,,,,,,,,,,
D,38,1804,30,120,110,120,2000,,,,,,,,,,,
D,38,1804,40,120,110,120,2000,,,,,,,,,,,
D,38,1804,50,120,110,120,2000,,,,,,,,,,,
D,38,1804,60,120,110,120,2000,,,,,,,,,,,
